,budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,profit,release_year
256,110000000,Adventure,262504,86.105615,2016-03-09,179246868,Allegiant,5.9,1998,69246868,2016
257,110000000,Action,39254,37.195046000000005,2011-09-28,299268508,Real Steel,6.6,2692,189268508,2011
258,105000000,Fantasy,77931,32.473628000000005,2013-07-30,347434178,The Smurfs 2,5.5,695,242434178,2013
259,160000000,Action,1639,23.336875,1997-06-13,164508066,Speed 2: Cruise Control,4.1,434,4508066,1997
260,110000000,Science Fiction,80274,45.94834,2013-10-23,125537191,Ender's Game,6.6,2303,15537191,2013
261,110000000,Action,1571,48.933370000000004,2007-06-20,383531464,Live Free or Die Hard,6.4,2089,273531464,2007
262,93000000,Adventure,120,138.049577,2001-12-18,871368364,The Lord of the Rings: The Fellowship of the Ring,8.0,8705,778368364,2001
263,110000000,Action,10204,22.643776000000003,2004-06-16,72178895,Around the World in 80 Days,5.7,672,-37821105,2004
264,107000000,Drama,8489,18.866672,2001-12-11,87713825,Ali,6.7,447,-19286175,2001
265,0,Comedy,10588,18.251129000000002,2003-11-21,0,The Cat in the Hat,4.9,366,0,2003
266,120000000,Action,2048,95.914473,2004-07-15,347234916,"I, Robot",6.7,3793,227234916,2004
267,130000000,Drama,1495,44.490453,2005-05-03,211643158,Kingdom of Heaven,6.6,1157,81643158,2005
268,133000000,Animation,10137,30.475296999999998,1999-12-17,300135367,Stuart Little,5.8,959,167135367,1999
269,105000000,Romance,10198,62.479574,2009-12-08,267045765,The Princess and the Frog,6.7,1247,162045765,2009
270,108000000,Drama,286217,167.93287,2015-09-30,630161890,The Martian,7.6,7268,522161890,2015
271,126000000,Action,1635,37.68056,2005-07-20,162949164,The Island,6.5,1770,36949164,2005
272,90000000,Comedy,24113,1.004579,2001-04-27,10372291,Town & Country,3.7,16,-79627709,2001
273,90000000,Action,9679,52.995628,2000-06-09,237202299,Gone in Sixty Seconds,6.1,1485,147202299,2000
274,103000000,Action,98,95.301296,2000-05-01,457640427,Gladiator,7.9,5439,354640427,2000
275,102000000,Action,180,65.948959,2002-06-20,358372926,Minority Report,7.1,2608,256372926,2002
276,100000000,Adventure,672,132.397737,2002-11-13,876688482,Harry Potter and the Chamber of Secrets,7.4,5815,776688482,2002
277,150000000,Adventure,36557,88.935165,2006-11-14,599045960,Casino Royale,7.3,3855,449045960,2006
278,100000000,Thriller,869,51.188633,2001-07-25,362211740,Planet of the Apes,5.6,1243,262211740,2001
279,100000000,Action,280,101.74155,1991-07-01,520000000,Terminator 2: Judgment Day,7.7,4185,420000000,1991
280,80000000,History,11322,33.691694,2009-07-01,214104620,Public Enemies,6.5,1344,134104620,2009
281,100000000,Drama,4982,42.361215,2007-11-02,266465037,American Gangster,7.4,1502,166465037,2007
282,115000000,Action,36955,38.729418,1994-07-14,378882411,True Lies,6.8,1116,263882411,1994
283,100000000,Thriller,18487,40.597856,2009-06-11,150166126,The Taking of Pelham 1 2 3,6.2,954,50166126,2009
284,100000000,Comedy,39451,32.389353,2010-12-21,310650585,Little Fockers,5.4,1060,210650585,2010
285,100000000,Action,27581,24.399642,2010-08-06,170432927,The Other Guys,6.1,1383,70432927,2010
286,100000000,Action,9268,24.507987,1996-06-21,242295562,Eraser,5.6,543,142295562,1996
287,100000000,Drama,68718,82.121691,2012-12-25,425368238,Django Unchained,7.8,10099,325368238,2012
288,100000000,Drama,10545,46.727940999999994,1996-06-21,100138851,The Hunchback of Notre Dame,6.8,1129,138851,1996
289,100000000,Adventure,11688,51.113717,2000-12-09,169327687,The Emperor's New Groove,7.2,1490,69327687,2000
290,100000000,Action,76163,53.73289200000001,2012-08-08,312573423,The Expendables 2,6.1,2896,212573423,2012
291,100000000,Adventure,2059,58.849256000000004,2004-11-19,347451894,National Treasure,6.4,1926,247451894,2004
292,100000000,Fantasy,2486,30.863434,2006-12-14,249288105,Eragon,4.9,967,149288105,2006
293,100000000,Family,16523,31.586215000000003,2009-10-16,100086793,Where the Wild Things Are,6.4,572,86793,2009
294,100000000,Animation,116711,36.711378,2013-05-15,268426634,Epic,6.4,1121,168426634,2013
295,100000000,Action,37710,41.426678,2010-12-08,278731369,The Tourist,6.0,1699,178731369,2010
296,100000000,Action,9946,20.652943,1999-11-24,211989043,End of Days,5.5,482,111989043,1999
297,100000000,Drama,1372,52.792678,2006-12-07,170877916,Blood Diamond,7.3,2281,70877916,2006
298,100000000,Crime,106646,95.00793399999999,2013-12-25,392000694,The Wolf of Wall Street,7.9,6571,292000694,2013
299,100000000,Action,414,48.205606,1995-05-31,336529144,Batman Forever,5.2,1498,236529144,1995
300,105000000,Adventure,563,58.782359,1997-11-06,121214377,Starship Troopers,6.7,1560,16214377,1997
301,102000000,Drama,83542,73.872343,2012-10-26,130482868,Cloud Atlas,6.6,2977,28482868,2012
302,80000000,Animation,41216,37.321847999999996,2010-07-10,140073390,Legend of the Guardians: The Owls of Ga'Hoole,6.5,703,60073390,2010
303,100000000,Action,314,32.271938,2004-07-22,82102379,Catwoman,4.2,808,-17897621,2004
304,100000000,Action,184315,76.842247,2014-07-23,243400000,Hercules,5.6,1680,143400000,2014
305,140000000,Adventure,9016,38.924136,2002-11-26,109578115,Treasure Planet,7.2,948,-30421885,2002
306,100000000,Adventure,18162,19.38841,2009-06-05,68688831,Land of the Lost,5.3,381,-31311169,2009
307,90000000,Action,138103,61.025639,2014-08-04,206172544,The Expendables 3,6.1,1795,116172544,2014
308,105000000,Action,257088,33.507289,2015-12-03,133718711,Point Break,5.5,783,28718711,2015
309,84000000,Fantasy,10214,17.815595000000002,2005-02-18,0,Son of the Mask,3.6,338,-84000000,2005
310,100000000,Thriller,205775,50.767332,2015-11-20,93820758,In the Heart of the Sea,6.5,1276,-6179242,2015
311,100000000,Action,11692,12.092241,2002-08-15,7103973,The Adventures of Pluto Nash,4.4,142,-92896027,2002
312,100000000,War,22972,30.254021,2010-03-11,94882889,Green Zone,6.4,717,-5117111,2010
313,99000000,Animation,227973,34.308098,2015-11-05,246233113,The Peanuts Movie,6.5,604,147233113,2015
314,10000000,Crime,29193,3.091077,1997-09-08,13835130,The Spanish Prisoner,7.1,73,3835130,1997
315,98000000,Adventure,1734,41.862983,2001-04-28,433013274,The Mummy Returns,6.0,2206,335013274,2001
316,100000000,Drama,3131,46.160047999999996,2002-12-14,193772504,Gangs of New York,7.1,1910,93772504,2002
317,94000000,Drama,76758,12.516546,2011-12-15,95311434,The Flowers of War,7.1,187,1311434,2011
318,85000000,Animation,9408,23.230851,2007-06-08,149044513,Surf's Up,5.9,601,64044513,2007
319,90000000,Action,9890,19.224754,2004-06-10,102000000,The Stepford Wives,5.4,334,12000000,2004
320,92000000,Action,855,44.455166,2001-12-28,172989651,Black Hawk Down,7.2,1811,80989651,2001
321,0,Comedy,77953,16.460356,2012-08-09,104907746,The Campaign,5.6,578,104907746,2012
322,90000000,Adventure,18,109.528572,1997-05-07,263920180,The Fifth Element,7.3,3885,173920180,1997
323,100000000,Comedy,37786,18.325897,2010-05-26,288347692,Sex and the City 2,5.4,426,188347692,2010
324,95000000,Adventure,10501,37.054553999999996,2000-03-31,76432727,The Road to El Dorado,7.0,858,-18567273,2000
325,95000000,Animation,57800,65.22986800000001,2012-06-26,877244782,Ice Age: Continental Drift,6.2,2672,782244782,2012
326,95000000,Romance,150689,101.18705200000001,2015-03-12,543514353,Cinderella,6.7,2374,448514353,2015
327,65000000,Fantasy,7980,29.257137,2009-12-26,93525586,The Lovely Bones,6.6,1065,28525586,2009
328,94000000,Animation,12,85.688789,2003-05-30,940335536,Finding Nemo,7.6,6122,846335536,2003
329,94000000,Adventure,122,123.63033200000001,2003-12-01,1118888979,The Lord of the Rings: The Return of the King,8.1,8064,1024888979,2003
330,79000000,Adventure,121,106.914973,2002-12-18,926287400,The Lord of the Rings: The Two Towers,8.0,7487,847287400,2002
331,95000000,Adventure,68737,63.628459,2014-12-12,114178613,Seventh Son,5.2,957,19178613,2014
332,115000000,Adventure,1995,41.498631,2001-06-11,274703340,Lara Croft: Tomb Raider,5.7,2192,159703340,2001
333,100000000,Thriller,157353,58.991388,2014-04-16,103039258,Transcendence,5.9,2295,3039258,2014
334,93000000,Adventure,331,1.859364,2001-07-18,368780809,Jurassic Park III,5.7,2077,275780809,2001
335,93000000,Thriller,61791,138.433168,2011-08-03,482860185,Rise of the Planet of the Apes,7.0,4347,389860185,2011
336,90000000,Adventure,8204,21.436682,2008-02-14,162839667,The Spiderwick Chronicles,6.3,572,72839667,2008
337,92000000,Action,47964,65.40259499999999,2013-02-06,304654182,A Good Day to Die Hard,5.2,3493,212654182,2013
338,145000000,Western,10733,10.660441,2004-04-07,25819961,The Alamo,5.8,106,-119180039,2004
339,92000000,Action,9806,77.817571,2004-11-05,631442092,The Incredibles,7.4,5152,539442092,2004
340,98000000,Action,1408,7.029308,1995-12-22,10017322,Cutthroat Island,5.7,136,-87982678,1995
341,95000000,Adventure,32657,61.121717000000004,2010-02-01,226497209,Percy Jackson & the Olympians: The Lightning Thief,6.0,2010,131497209,2010
342,90000000,Action,607,104.121555,1997-07-02,589390539,Men in Black,6.9,4412,499390539,1997
343,90000000,Animation,863,73.575118,1999-10-30,497366869,Toy Story 2,7.3,3806,407366869,1999
344,100000000,Action,44048,37.698465,2010-11-04,167805466,Unstoppable,6.3,1165,67805466,2010
345,90000000,Action,5175,35.814765,2001-08-03,347325802,Rush Hour 2,6.4,1054,257325802,2001
346,100000000,Drama,2655,15.835672,2000-07-21,155464351,What Lies Beneath,6.3,488,55464351,2000
347,100000000,Animation,22794,46.781182,2009-09-17,242988466,Cloudy with a Chance of Meatballs,6.5,1747,142988466,2009
348,90000000,Animation,8355,69.457898,2009-06-29,886686817,Ice Age: Dawn of the Dinosaurs,6.5,2271,796686817,2009
349,90000000,Adventure,116745,43.348022,2013-12-18,188133322,The Secret Life of Walter Mitty,7.0,3144,98133322,2013
350,92000000,Action,4327,40.20395,2000-11-02,264105545,Charlie's Angels,5.6,1232,172105545,2000
351,90000000,Drama,1422,63.429157,2006-10-05,289847354,The Departed,7.9,4339,199847354,2006
352,90000000,Animation,10674,67.427755,1998-06-18,304320254,Mulan,7.6,2008,214320254,1998
353,92000000,Action,7446,43.192048,2008-08-09,188072649,Tropic Thunder,6.5,1667,96072649,2008
354,90000000,Thriller,65754,47.651083,2011-12-14,232617430,The Girl with the Dragon Tattoo,7.2,2434,142617430,2011
355,90000000,Action,1572,51.881077000000005,1995-05-19,366101666,Die Hard: With a Vengeance,6.9,2066,276101666,1995
356,90000000,Action,10528,57.834787,2009-12-23,524028679,Sherlock Holmes,7.0,5766,434028679,2009
357,100000000,Drama,271969,29.608321999999998,2016-08-17,94061311,Ben-Hur,5.3,621,-5938689,2016
358,120000000,Animation,10865,51.548589,2001-06-02,186053725,Atlantis: The Lost Empire,6.7,1224,66053725,2001
359,0,Adventure,258509,27.867368,2015-12-17,233755553,Alvin and the Chipmunks: The Road Chip,5.8,428,233755553,2015
360,75000000,Drama,2253,38.832842,2008-12-25,200276000,Valkyrie,6.7,1173,125276000,2008
361,90000000,Comedy,10661,40.597344,2008-06-05,201596308,You Don't Mess with the Zohan,5.5,1048,111596308,2008
362,88000000,Action,257344,140.849495,2015-07-16,243637091,Pixels,5.6,2513,155637091,2015
363,100000000,Drama,644,34.035114,2001-06-29,235926552,A.I. Artificial Intelligence,6.8,1974,135926552,2001
364,90000000,Thriller,10756,16.302378,2003-11-25,182290266,The Haunted Mansion,5.2,466,92290266,2003
365,90000000,Drama,686,55.249433999999994,1997-07-11,171120329,Contact,7.2,1308,81120329,1997
366,95000000,Action,9383,28.200874,2000-08-04,190213455,Hollow Man,5.6,634,95213455,2000
367,80000000,Crime,179,18.69984,2005-04-08,162944923,The Interpreter,6.2,392,82944923,2005
368,90000000,Adventure,76285,40.262260999999995,2013-08-07,174578751,Percy Jackson: Sea of Monsters,5.9,1648,84578751,2013
369,95000000,Action,1996,56.81105600000001,2003-07-21,156505388,Lara Croft Tomb Raider: The Cradle of Life,5.5,1418,61505388,2003
370,90000000,Action,291805,51.535701,2016-06-02,334901337,Now You See Me 2,6.7,3235,244901337,2016
371,68000000,Thriller,10003,20.913852,1997-04-03,118063304,The Saint,5.9,302,50063304,1997
372,92000000,Action,1535,27.166757,2001-11-18,143049560,Spy Game,6.8,579,51049560,2001
373,90000000,Science Fiction,2067,16.058284,2000-03-10,60874615,Mission to Mars,5.7,369,-29125385,2000
374,90000000,Animation,46195,46.200041999999996,2011-04-03,484635760,Rio,6.5,2166,394635760,2011
375,100000000,Comedy,2277,24.939295,1999-12-17,93700000,Bicentennial Man,6.9,963,-6300000,1999
376,90000000,Science Fiction,10357,19.836123999999998,1997-04-25,0,Volcano,5.2,376,-90000000,1997
377,90000000,Crime,4477,15.350451000000001,1997-03-12,140807547,The Devil's Own,5.9,290,50807547,1997
378,100000000,Drama,8665,15.625948999999999,2002-07-19,35168966,K-19: The Widowmaker,6.1,264,-64831034,2002
379,20000000,Adventure,9387,31.802807,1982-04-02,79114085,Conan the Barbarian,6.6,650,59114085,1982
380,88000000,Romance,921,24.100863,2005-06-02,108539911,Cinderella Man,7.3,616,20539911,2005
381,90000000,Fantasy,49852,3.593349,2010-11-24,16178959,The Nutcracker: The Untold Story,5.4,50,-73821041,2010
382,87000000,Drama,4464,14.824166,2003-07-22,148336445,Seabiscuit,6.7,216,61336445,2003
383,92000000,Action,664,32.079995000000004,1996-05-10,494471524,Twister,6.1,950,402471524,1996
384,90000000,Adventure,8358,57.739713,2000-12-22,429632142,Cast Away,7.5,3218,339632142,2000
385,100000000,Animation,9836,37.272385,2006-11-16,384335608,Happy Feet,5.9,1410,284335608,2006
386,75000000,Action,2502,53.213931,2004-07-23,288500217,The Bourne Supremacy,7.2,2825,213500217,2004
387,85000000,Action,9772,36.38795,1997-07-25,315156409,Air Force One,6.2,840,230156409,1997
388,85000000,Thriller,161,60.929352,2001-12-07,450717150,Ocean's Eleven,7.2,3783,365717150,2001
389,75000000,Adventure,52451,36.605246,2011-08-31,132274484,The Three Musketeers,5.6,924,57274484,2011
390,85000000,Animation,76492,56.257411,2012-09-20,358375603,Hotel Transylvania,6.8,2566,273375603,2012
391,85000000,Comedy,4523,29.21998,2007-11-20,340487652,Enchanted,6.6,1449,255487652,2007
392,85000000,Action,59961,34.773106,2012-02-09,208076205,Safe House,6.3,1345,123076205,2012
393,85000000,Comedy,10481,9.895061,2000-10-07,183611771,102 Dalmatians,5.1,313,98611771,2000
394,75000000,Action,59108,36.743324,2011-11-02,152930623,Tower Heist,5.8,932,77930623,2011
395,85000000,Comedy,1581,44.967453000000006,2006-12-08,194168700,The Holiday,6.7,1225,109168700,2006
396,90000000,Action,9798,41.207568,1998-11-20,250649836,Enemy of the State,6.7,1240,160649836,1998
397,85000000,Comedy,22897,16.479851,2009-12-23,219103655,It's Complicated,6.2,360,134103655,2009
398,85000000,Crime,298,42.069993,2007-06-07,311312624,Ocean's Thirteen,6.5,1999,226312624,2007
399,85000000,Adventure,7484,26.61951,2006-09-29,197309027,Open Season,6.1,656,112309027,2006
400,85000000,Adventure,157350,80.316463,2014-03-14,288747895,Divergent,6.9,4663,203747895,2014
401,68000000,War,853,41.273567,2001-03-13,96976270,Enemy at the Gates,7.2,999,28976270,2001
402,85000000,Adventure,10159,24.107835,2003-09-26,80916492,The Rundown,6.4,514,-4083508,2003
403,85000000,Adventure,9593,32.044191,1993-06-18,137298489,Last Action Hero,6.1,712,52298489,1993
404,85000000,Drama,1904,16.595874,2005-12-06,162242962,Memoirs of a Geisha,7.3,652,77242962,2005
405,85000000,Action,9615,8.282876,2006-06-03,158468292,The Fast and the Furious: Tokyo Drift,6.1,1705,73468292,2006
406,0,Drama,51052,19.83683,2011-02-22,0,Arthur Christmas,6.7,333,0,2011
407,90000000,Fantasy,297,36.069611,1998-11-12,142940100,Meet Joe Black,6.9,1147,52940100,1998
408,85000000,Action,9884,18.827753,2002-02-06,78382433,Collateral Damage,5.5,427,-6617567,2002
409,0,Drama,16858,5.159407,1979-12-20,37823676,All That Jazz,7.3,85,37823676,<1980
410,85000000,Adventure,62764,48.126296999999994,2012-03-15,183018522,Mirror Mirror,5.5,1114,98018522,2012
411,60000000,Action,22538,38.885195,2010-07-27,47664559,Scott Pilgrim vs. the World,7.2,2126,-12335441,2010
412,60000000,Action,9341,29.211254999999998,2003-03-28,74208267,The Core,5.4,516,14208267,2003
413,84000000,Fantasy,12107,17.783361,2000-07-27,123307945,Nutty Professor II: The Klumps,4.7,332,39307945,2000
414,84000000,Mystery,9637,31.435539000000002,2002-06-14,275650703,Scooby-Doo,5.4,820,191650703,2002
415,50000000,Action,49049,57.67393199999999,2012-09-07,41037742,Dredd,6.6,1940,-8962258,2012
416,82500000,Comedy,9339,41.176631,2006-06-22,237681299,Click,6.0,2104,155181299,2006
417,8000000,Horror,16281,13.661289000000002,1982-11-12,21028755,Creepshow,6.7,226,13028755,1982
418,85000000,Comedy,39691,11.77398,2010-07-30,112483764,Cats & Dogs 2 : The Revenge of Kitty Galore,4.9,119,27483764,2010
419,85000000,Adventure,8247,21.218000000000004,2008-02-10,222231186,Jumper,5.9,1799,137231186,2008
420,85000000,Adventure,11253,58.57976,2008-07-11,160388063,Hellboy II: The Golden Army,6.5,1527,75388063,2008
421,65000000,Crime,1949,51.970905,2007-03-02,84785914,Zodiac,7.3,2023,19785914,2007
422,82000000,Science Fiction,8452,18.447479,2000-11-17,96085477,The 6th Day,5.7,595,14085477,2000
423,80000000,Fantasy,310,109.68478799999998,2003-05-23,484572835,Bruce Almighty,6.4,3012,404572835,2003
424,80000000,Thriller,27578,77.58066099999999,2010-08-03,274470394,The Expendables,6.0,2926,194470394,2010
425,80000000,Adventure,954,75.290998,1996-05-22,457696359,Mission: Impossible,6.7,2631,377696359,1996
426,75000000,Science Fiction,70160,68.550698,2012-03-12,691210692,The Hunger Games,6.9,9455,616210692,2012
427,80000000,Comedy,45243,58.040149,2011-05-25,254455986,The Hangover Part II,6.2,3739,174455986,2011
428,80000000,Action,364,59.113174,1992-06-19,280000000,Batman Returns,6.6,1673,200000000,1992
429,80000000,Comedy,7518,36.32705,2006-04-22,343397247,Over the Hedge,6.3,1074,263397247,2006
430,80000000,Animation,11544,55.659988,2002-06-21,145771527,Lilo & Stitch,7.1,1314,65771527,2002
431,85000000,Comedy,9986,14.132582999999999,2006-12-15,144000000,Charlotte's Web,5.8,288,59000000,2006
432,75000000,Action,8656,34.070054,1998-05-08,140464664,Deep Impact,5.9,855,65464664,1998
433,84000000,Action,146216,44.34333,2013-07-18,0,RED 2,6.4,1526,-84000000,2013
434,82000000,Comedy,9291,26.065735,2005-05-19,190320568,The Longest Yard,6.2,785,108320568,2005
435,75000000,Comedy,55301,23.473004,2011-12-14,342695435,Alvin and the Chipmunks: Chipwrecked,5.4,484,267695435,2011
